CURVE,X,Y
2395,110,39.5
2395,120,36.7
2395,130,34.7
2395,140,32.8
2395,150,31
2395,160,29.7
2395,170,28.8
2395,180,28
2395,190,27
2395,200,25.9
2395,220,23.9
2395,230,23.5
2395,240,23.5
2395,250,23.4
2395,260,23.4
2395,270,23.3
2395,280,23.3
2395,290,23.2
2395,330,23.2
2395,340,23.1
1292,69,0
1292,70,45.7
1292,80,95
1292,90,157
1292,100,189.4
1292,110,210.6
1292,120,228.3
1292,130,242.3
1292,140,253.9
1292,150,262.7
1292,160,269.2
1292,170,273
1292,180,276.1
1292,200,282.1
1292,210,285
1292,220,287.5
1292,230,289.9
1292,260,291.7
1292,270,292.2
1292,280,292.5
1292,290,293
1292,300,293.3
1292,310,293.7
1292,330,294.1
1292,340,294.4
1292,350,294.6
1316,69,0
1316,70,47
1316,80,47.7
1316,90,48
1316,100,43.9
1316,110,40.2
1316,120,37.3
1316,140,33.3
1316,150,31.6
1316,160,30.2
1316,170,29.3
1316,180,28.5
1316,190,27.5
1316,200,26.3
1316,220,24.3
1316,230,23.9
1316,240,23.9
1316,250,23.8
1316,260,23.8
1316,270,23.7
1316,280,23.7
1316,290,23.6
1316,330,23.6
1316,340,23.5
492,69,0
492,70,46.7
492,80,46.8
492,90,46.2
492,100,40.7
492,110,36.5
492,120,32.9
492,130,29.9
492,140,27.5
492,150,25.4
492,160,23.7
492,170,22.3
492,180,21.1
492,190,20
492,210,18.2
492,220,17.5
492,240,16.3
492,250,15.8
492,260,15.5
492,270,15.4
492,320,15.4
492,330,15.3
482,69,0
482,70,46.6
482,80,55.8
482,90,52.8
482,100,42.6
482,110,38.2
482,120,34.6
482,130,31.5
482,140,28.9
482,150,26.7
482,160,25.8
482,170,25.2
482,180,24.8
482,210,25.1
482,250,24.7
482,260,24.7
482,270,24.8
482,280,24.8
482,290,24.7
482,340,24.7
482,350,24.6
183,69,0
183,70,43.7
183,80,44.9
183,90,45.2
183,100,41
183,110,37.6
183,120,34.6
183,130,32.7
183,140,31.1
183,150,28.9
183,160,27.1
183,180,26.1
183,190,25.9
183,220,25.6
1937,69,0
1937,70,48.5
1937,80,48.5
1937,90,38.8
1937,100,38.8
1937,110,29.1
1937,140,29.1
1937,150,19.4
1937,230,19.4
1937,240,9.7
603,69,0
603,70,49.7
603,90,66.3
603,100,63.5
603,110,58
603,120,58
603,130,63.5
603,140,60.7
603,150,63.5
603,160,58
603,170,60.7
603,180,58
603,200,58
603,210,55.2
603,220,60.7
603,230,58
603,240,52.5
603,250,55.2
603,260,60.7
603,270,58
603,300,58
603,310,60.7
603,320,58
603,340,58
603,350,60.7
1901,69,0
1901,70,55.1
1901,80,112.1
1901,90,206.3
1901,100,273.1
1901,110,313.7
1901,120,348.1
1901,130,376.9
1901,140,400.2
1901,150,419.7
1901,160,433.4
1901,170,444.6
1901,180,453.6
1901,190,460.2
1901,200,465.8
1901,210,470.8
1901,220,475.7
1901,230,480.3
1901,240,484.3
1901,250,488
1901,260,489.8
1901,280,490.2
1901,290,490.5
1901,300,490.6
1901,310,490.8
1901,320,490.9
1901,330,491.1
1901,350,491.3
1306,69,0
1306,70,53.6
1306,80,54.8
1306,90,54.6
1306,100,47.8
1306,110,41.6
1306,120,36.6
1306,130,32.6
1306,140,29.1
1306,150,26.1
1306,160,23.8
1306,170,22.1
1306,180,20.6
1306,190,19.2
1306,200,18.1
1306,220,16.1
1306,230,15.7
1306,240,15.7
1306,250,15.6
1306,280,15.6
1306,290,15.5
1306,320,15.5
1306,330,15.4
562,69,0
562,70,55.4
562,80,112.7
562,90,207.4
562,100,274.6
562,110,315.4
562,120,350
562,130,378.9
562,140,402.4
562,150,421.9
562,160,435.8
562,170,447
562,180,456.1
562,190,462.7
562,200,468.3
562,210,473.4
562,220,478.3
562,230,482.9
562,240,487
562,250,490.7
562,260,492.4
562,280,492.8
562,290,493.1
562,300,493.2
562,320,493.6
562,350,493.9
2633,69,0
2633,70,59.5
2633,80,105.5
2633,90,142
2633,100,159
2633,110,172
2633,120,182
2633,130,187.7
2633,140,191.8
2633,150,195.4
2633,160,198.9
2633,170,203
2633,180,206.7
2633,190,208.4
2633,200,209.5
2633,210,210.5
2633,220,211.3
2633,230,211.5
2633,240,211.5
2633,250,211.4
2633,260,211.4
2633,270,211.5
2633,280,211.4
2633,290,211.5
2633,320,211.5
2633,330,211.4
2633,340,211.5
1942,69,0
1942,70,59
1942,80,62.2
1942,90,72
1942,100,72
1942,110,75.3
1942,120,75.3
1942,130,68.8
1942,140,78.6
1942,150,72
1942,160,68.8
1942,170,68.8
1942,180,72
1942,190,68.8
1942,230,68.8
1942,240,65.5
1942,250,65.5
1942,260,68.8
1942,280,68.8
1942,290,65.5
1942,300,65.5
1942,310,68.8
1942,330,68.8
1942,340,65.5
1942,350,68.8
1369,69,0
1369,70,60.6
1369,80,125.8
1369,90,207.9
1369,100,250.8
1369,110,278.9
1369,120,302.3
1369,130,320.9
1369,140,336.3
1369,150,347.9
1369,160,356.5
1369,170,361.5
1369,180,365.7
1369,190,369.6
1369,200,373.6
1369,210,377.4
1369,220,380.8
1369,230,383.9
1369,240,384.8
1369,250,385.5
1369,260,386.3
1369,270,386.9
1369,280,387.3
1369,290,388
1369,300,388.4
1369,310,388.9
1369,350,390.1
1941,69,0
1941,70,61.8
1941,80,61.8
1941,90,72.1
1941,100,72.1
1941,110,67
1941,120,72.1
1941,140,72.1
1941,150,77.2
1941,170,67
1941,180,72.1
1941,190,67
1941,200,77.2
1941,210,72.1
1941,220,72.1
1941,230,61.8
1941,240,72.1
1941,250,72.1
1941,260,67
1941,270,67
1941,280,72.1
1941,320,72.1
1941,330,67
1387,69,0
1387,70,62.2
1387,80,63.2
1387,90,63.6
1387,100,58.1
1387,110,53.2
1387,120,49.4
1387,130,46.7
1387,140,44.1
1387,150,41.8
1387,160,40
1387,170,38.8
1387,180,37.7
1387,190,36.4
1387,200,34.9
1387,210,33.5
1387,220,32.2
1387,230,31.7
1387,250,31.5
1387,260,31.5
1387,270,31.4
1387,280,31.4
1387,290,31.3
1387,300,31.3
1387,310,31.2
1387,330,31.2
1387,340,31.1
1336,69,0
1336,70,61.3
1336,80,73
1336,90,84.6
1336,100,84.6
1336,110,90.5
1336,120,90.5
1336,130,87.5
1336,140,90.5
1336,150,84.6
1336,160,84.6
1336,170,87.5
1336,190,87.5
1336,200,84.6
1336,210,87.5
1336,220,90.5
1336,230,87.5
1336,240,84.6
1336,250,87.5
1336,290,87.5
1336,300,84.6
1336,310,87.5
1336,320,84.6
1336,330,87.5
1336,340,87.5
1336,350,84.6
2382,69,0
2382,70,63.5
2382,80,78
2382,90,84.5
2382,100,84.4
2382,110,89.1
2382,120,92.9
2382,130,96.1
2382,140,99.6
2382,150,103.4
2382,160,106.3
2382,170,109.1
2382,180,111.6
2382,190,113.9
2382,200,115.5
2382,220,118.3
2382,230,118.1
2382,240,117.8
2382,270,117.2
2382,280,117.1
2382,290,116.9
2382,330,116.5
2382,340,116.5
2382,350,116.4
575,69,0
575,70,62.3
575,80,62.4
575,90,61.6
575,100,54.3
575,110,48.7
575,120,43.9
575,130,39.9
575,140,36.6
575,150,33.9
575,160,31.7
575,170,29.8
575,180,28.1
575,190,26.7
575,200,25.4
575,210,24.3
575,230,22.5
575,250,21.1
575,260,20.7
575,270,20.6
575,280,20.6
575,290,20.5
575,330,20.5
575,340,20.4
566,69,0
566,70,62.2
566,80,74.4
566,90,70.4
566,100,56.8
566,110,51
566,120,46.2
566,130,42
566,140,38.6
566,150,35.7
566,160,34.5
566,170,33.6
566,180,33.1
566,190,33.2
566,200,33.4
566,210,33.5
566,220,33.4
566,240,33
566,250,32.9
566,260,32.9
566,270,33.1
566,280,33
566,310,33
566,320,32.9
521,69,0
521,70,60.7
521,80,66.3
521,90,74.5
521,100,71.8
521,110,69
521,120,74.5
521,130,71.8
521,140,74.5
521,150,77.3
521,160,69
521,170,66.3
521,180,69
521,190,66.3
521,210,66.3
521,220,69
521,230,66.3
521,240,69
521,250,66.3
521,260,66.3
521,270,69
521,320,69
521,330,66.3
521,340,66.3
521,350,69
477,69,0
477,70,65.4
477,80,133
477,90,244.8
477,100,324.1
477,110,372.2
477,120,413.1
477,130,447.2
477,140,474.9
477,150,497.9
477,160,514.3
477,170,527.5
477,180,538.3
477,190,546
477,200,552.7
477,210,558.7
477,220,564.5
477,230,569.9
477,240,574.7
477,250,579.1
477,260,581.2
477,280,581.6
477,290,582
477,300,582.1
477,330,582.7
477,350,582.9
268,69,0
268,70,57.8
268,80,59.4
268,90,59.9
268,100,54.3
268,110,49.8
268,120,45.9
268,130,43.4
268,140,41.2
268,150,38.3
268,160,35.9
268,170,35.2
268,180,34.6
268,190,34.3
268,200,34.2
268,210,34
268,220,33.9
260,69,0
260,70,66.9
260,80,66
260,90,62.4
260,100,52.1
260,110,44.1
260,120,37.4
260,130,33.2
260,140,29.7
260,150,26.7
260,160,24.2
260,170,23.4
260,180,22.7
260,190,22.4
260,200,22.2
260,210,22.1
260,220,21.9
2641,69,0
2641,70,74
2641,80,82.5
2641,90,101.2
2641,100,107.6
2641,120,119
2641,130,123.2
2641,140,127.2
2641,150,130.6
2641,160,133
2641,170,130.9
2641,180,129.1
2641,190,128.2
2641,200,127.6
2641,220,126.6
2641,230,126.5
1379,69,0
1379,70,71
1379,80,72.6
1379,90,72.4
1379,100,63.3
1379,110,55.1
1379,120,48.5
1379,130,43.1
1379,140,38.5
1379,150,34.5
1379,160,31.5
1379,170,29.2
1379,180,27.2
1379,190,25.5
1379,200,23.9
1379,210,22.6
1379,220,21.4
1379,230,20.8
1379,240,20.8
1379,250,20.7
1379,260,20.7
1379,270,20.6
1379,290,20.6
1379,300,20.5
1379,320,20.5
1379,330,20.4
203,69,0
203,70,70
203,80,84.6
203,90,102.1
203,100,105
203,120,93.4
203,130,99.2
203,140,99.2
203,150,102.1
203,160,96.3
203,170,99.2
203,180,96.3
203,190,96.3
203,200,93.4
203,220,93.4
203,230,96.3
1400,69,0
1400,70,78.8
1400,80,93.4
1400,90,113.8
1400,110,119.6
1400,120,116.7
1400,150,116.7
1400,160,110.9
1400,170,116.7
1400,190,116.7
1400,200,119.6
1400,210,113.8
1400,220,113.8
1400,230,116.7
1400,250,116.7
1400,260,113.8
1400,270,116.7
1400,280,113.8
1400,290,113.8
1400,300,116.7
1400,310,113.8
1400,320,113.8
1400,330,116.7
1400,340,113.8
2397,69,0
2397,70,79.9
2397,80,81.2
2397,90,81.7
2397,100,74.6
2397,110,68.3
2397,120,63.5
2397,130,60
2397,140,56.7
2397,150,53.7
2397,160,51.4
2397,170,49.8
2397,180,48.4
2397,190,46.7
2397,200,44.8
2397,210,43
2397,220,41.4
2397,230,40.7
2397,270,40.3
2397,280,40.3
2397,290,40.2
2397,300,40.2
2397,310,40.1
2397,330,40.1
2397,340,40
1320,69,0
1320,70,79.9
1320,80,81.2
1320,90,81.7
1320,100,74.6
1320,110,68.3
1320,120,63.5
1320,130,60
1320,140,56.7
1320,150,53.7
1320,160,51.4
1320,170,49.8
1320,180,48.4
1320,190,46.7
1320,200,44.8
1320,210,43
1320,220,41.4
1320,230,40.7
1320,270,40.3
1320,280,40.3
1320,290,40.2
1320,300,40.2
1320,310,40.1
1320,330,40.1
1320,340,40
2379,69,0
2379,70,77.8
2379,80,161.6
2379,90,267.1
2379,100,322.2
2379,110,358.3
2379,120,388.2
2379,130,412.2
2379,140,432
2379,150,446.9
2379,160,458
2379,170,464.5
2379,180,469.7
2379,190,474.6
2379,200,480
2379,210,484.8
2379,220,489
2379,230,493.1
2379,250,495.3
2379,270,496.9
2379,290,498.3
2379,300,498.9
2379,320,499.9
2379,340,500.7
2379,350,501
1296,69,0
1296,70,77.8
1296,80,161.6
1296,90,267.1
1296,100,322.2
1296,110,358.3
1296,120,388.2
1296,130,412.2
1296,140,432
1296,150,446.9
1296,160,458
1296,170,464.5
1296,180,469.7
1296,190,474.6
1296,200,480
1296,210,484.8
1296,220,489
1296,230,493.1
1296,250,495.3
1296,270,496.9
1296,290,498.3
1296,300,498.9
1296,320,499.9
1296,340,500.7
1296,350,501
2660,69,0
2660,70,74.3
2660,80,76.3
2660,90,76.9
2660,100,69.7
2660,110,63.9
2660,120,58.9
2660,130,55.7
2660,140,52.9
2660,150,49.2
2660,160,46.1
2660,170,45.2
2660,180,44.4
2660,190,44.1
2660,220,43.5
187,69,0
187,70,74.3
187,80,76.3
187,90,76.9
187,100,69.7
187,110,63.9
187,120,58.9
187,130,55.7
187,140,52.9
187,150,49.2
187,160,46.1
187,170,45.2
187,180,44.4
187,190,44.1
187,220,43.5
469,69,0
469,70,85.2
469,80,99.3
469,90,113
1907,69,0
1907,70,89.3
1907,80,106.9
1907,90,101.2
1907,100,81.5
1907,110,73.3
1907,120,66.4
1907,130,60.4
1907,140,55.4
1907,150,51.2
1907,160,49.5
1907,170,48.3
1907,180,47.6
1907,190,47.7
1907,210,48.1
1907,230,47.7
1907,240,47.4
1907,250,47.3
1907,260,47.3
1907,270,47.5
1907,280,47.4
1907,300,47.4
1907,310,47.3
1907,340,47.3
1907,350,47.2
1338,69,0
1338,70,88.3
1338,90,132.5
1338,100,135.3
1338,110,140.8
1338,120,140.8
1338,130,138.1
1338,140,140.8
1338,150,132.5
1338,170,138.1
1338,180,135.3
1338,190,138.1
1338,200,140.8
1338,210,140.8
1338,220,138.1
1338,230,135.3
1338,240,138.1
1338,250,138.1
1338,260,140.8
1338,270,138.1
1338,290,138.1
1338,300,140.8
1338,310,138.1
1338,320,140.8
1338,330,140.8
1338,340,138.1
2634,69,0
2634,70,91.7
2634,80,162.5
2634,90,218.7
2634,100,244.8
2634,110,264.8
2634,120,280.3
2634,130,289.1
2634,140,295.4
2634,150,301
2634,160,306.2
2634,170,312.6
2634,180,318.4
2634,190,321
2634,200,322.6
2634,210,324.1
2634,220,325.4
2634,230,325.6
2634,240,325.7
2634,250,325.6
2634,280,325.6
2634,290,325.7
2634,300,325.6
2634,330,325.6
2634,340,325.7
2634,350,325.6
1309,69,0
1309,70,89.4
1309,80,91.4
1309,90,91
1309,100,79.6
1309,110,69.3
1309,120,61
1309,130,54.3
1309,140,48.4
1309,150,43.5
1309,160,39.6
1309,170,36.8
1309,180,34.3
1309,190,32.1
1309,200,30.1
1309,210,28.4
1309,220,26.9
1309,230,26.2
1309,240,26.1
1309,250,26.1
1309,260,26
1309,270,26
1309,280,25.9
1309,290,25.9
1309,300,25.8
1309,310,25.8
1309,320,25.7
1309,340,25.7
1309,350,25.6
281,69,0
281,70,87.5
281,80,108
281,90,128.4
281,100,134.2
281,120,128.4
281,150,128.4
281,160,131.3
281,170,128.4
281,180,131.3
281,190,125.5
281,200,128.4
281,210,122.6
176,69,0
176,70,84.1
176,80,83
176,90,78.5
176,100,65.6
176,110,55.5
176,120,47.1
176,130,41.7
176,140,37.3
176,150,33.6
176,160,30.5
176,170,29.5
176,180,28.6
176,190,28.2
176,220,27.6
173,69,0
173,70,50.5
173,80,49.8
173,90,47.1
173,100,39.4
173,110,33.3
173,120,28.3
173,130,25
173,140,22.4
173,150,20.1
173,160,18.3
173,170,17.7
173,180,17.2
173,190,16.9
173,230,16.5
168,69,0
168,70,48.3
168,80,53.8
168,90,66.1
168,100,70.2
168,110,74
168,120,77.7
168,130,80.4
168,140,83
168,150,85.2
168,160,86.8
168,170,85.5
168,180,84.3
168,190,83.7
168,210,82.9
168,220,82.6
2673,69,0
2673,70,38.8
2673,80,38.8
2673,90,48.5
2673,110,29.1
2673,120,29.1
2673,130,19.4
2410,69,0
2410,70,38.8
2410,80,38.8
2410,90,48.5
2410,100,38.8
2410,120,38.8
2410,130,29.1
2410,150,29.1
2410,160,19.4
160,69,0
160,70,38.8
160,80,68.9
160,90,92.7
160,100,103.8
160,110,112.3
160,120,118.8
160,130,122.5
160,140,125.2
160,150,127.6
160,160,129.8
160,170,132.5
160,180,134.9
160,190,136.1
160,200,136.7
160,210,137.4
160,220,137.9
160,240,138.1
160,250,138
160,280,138
160,290,138.1
160,300,138
160,330,138
160,340,138.1
160,350,138
490,69,0
490,70,93.4
490,80,93.5
490,90,92.4
490,100,81.5
490,110,73.1
490,120,65.8
490,130,59.8
490,140,54.9
490,150,50.9
490,160,47.5
490,170,44.6
490,180,42.1
490,190,40
490,200,38.1
490,210,36.5
490,220,35
490,240,32.6
490,250,31.6
490,260,31
490,280,30.8
490,300,30.8
490,310,30.7
490,330,30.7
490,340,30.6
2383,69,0
2383,70,97.9
2383,80,120.1
2383,90,130.2
2383,100,130.1
2383,110,137.3
2383,120,143.1
2383,130,148.1
2383,140,153.4
2383,150,159.2
2383,160,163.8
2383,170,168.1
2383,180,172
2383,190,175.4
2383,200,178
2383,220,182.2
2383,230,181.9
2383,250,181.1
2383,260,180.8
2383,280,180.4
2383,290,180.1
2383,310,179.7
2383,350,179.3
1904,69,0
1904,70,95.3
1904,80,193.9
1904,90,356.9
1904,100,472.4
1904,110,542.6
1904,120,602.2
1904,130,651.9
1904,140,692.3
1904,150,725.8
1904,160,749.6
1904,170,769
1904,180,784.7
1904,190,796
1904,200,805.8
1904,210,814.5
1904,220,822.9
1904,230,830.8
1904,240,837.7
1904,250,844.1
1904,260,847.3
1904,270,847.5
1904,290,848.3
1904,320,849.2
1904,350,849.8
1300,69,0
1300,70,99.5
1300,80,122.1
1300,90,132.4
1300,100,132.3
1300,110,139.6
1300,120,145.6
1300,130,150.6
1300,140,156
1300,150,161.9
1300,160,166.6
1300,170,170.9
1300,180,174.9
1300,190,178.4
1300,200,181
1300,210,183.2
1300,220,185.2
1300,230,185
1300,240,184.5
1300,270,183.6
1300,280,183.4
1300,290,183.1
1300,300,183
1300,310,182.8
1300,320,182.7
1300,330,182.5
1300,350,182.3
1283,69,0
1283,70,105.8
1283,80,125.9
1283,90,144.6
517,69,0
517,70,104.4
517,80,98.6
517,90,98.6
517,100,81.2
517,160,46.4
517,170,46.4
517,180,40.6
517,190,40.6
517,200,34.8
517,230,34.8
517,240,29
480,69,0
480,70,95.3
480,80,193.9
480,90,356.9
480,100,472.4
480,110,542.6
480,120,602.2
480,130,651.9
480,140,692.3
480,150,725.8
480,160,749.6
480,170,769
480,180,784.7
480,190,796
480,200,805.8
480,210,814.5
480,220,822.9
480,230,830.8
480,240,837.7
480,250,844.1
480,260,847.3
480,270,847.5
480,290,848.3
480,320,849.2
480,350,849.8
2642,69,0
2642,70,114
2642,80,127
2642,90,155.9
2642,100,165.7
2642,110,174.5
2642,120,183.2
2642,130,189.7
2642,140,195.8
2642,150,201.1
2642,160,204.8
2642,170,201.6
2642,180,198.8
2642,190,197.4
2642,200,196.5
2642,210,195.7
2642,220,195
2642,230,194.8
555,69,0
555,70,113.6
555,80,132.4
555,90,150.7
205,69,0
205,70,110.4
205,80,132.5
205,90,157.4
205,100,160.1
205,110,154.6
205,120,154.6
205,130,157.4
205,140,154.6
205,150,154.6
205,160,157.4
205,170,151.8
205,180,151.8
205,190,149.1
205,220,149.1
205,230,146.3
205,240,143.6
205,250,146.3
205,280,146.3
205,290,143.6
205,300,146.3
205,330,146.3
205,340,143.6
205,350,146.3
167,69,0
167,70,115.9
167,80,129.2
167,90,158.6
167,100,168.6
167,120,186.4
167,130,193
167,140,199.2
167,150,204.5
167,160,208.3
167,170,205.1
167,180,202.2
167,190,200.8
167,200,199.8
167,210,199
167,220,198.3
167,230,198.1
167,240,198.1
167,250,198.2
167,260,198.2
167,270,198.1
167,280,198.2
167,290,198.1
167,320,198.1
167,330,198.2
167,340,198.1
159,69,0
159,70,93.2
159,80,165.3
159,90,222.5
159,100,249
159,110,269.4
159,120,285.2
159,130,294
159,140,300.5
159,150,306.1
159,160,311.5
159,170,318
159,180,323.8
159,190,326.5
159,210,329.7
159,220,331
159,230,331.2
159,240,331.3
159,250,331.2
159,280,331.2
159,290,331.3
159,300,331.2
159,330,331.2
159,340,331.3
159,350,331.2
601,69,0
601,70,23.3
601,80,26.3
601,90,29.2
601,140,29.2
601,150,26.3
601,180,26.3
601,190,29.2
601,200,26.3
601,210,29.2
601,220,29.2
601,230,26.3
601,250,26.3
601,260,29.2
601,270,26.3
601,280,29.2
601,290,26.3
601,310,26.3
601,320,29.2
601,330,26.3
484,69,0
484,70,23.3
484,80,27.9
484,90,26.4
484,100,21.3
484,110,19.1
484,120,17.3
484,130,15.8
484,140,14.5
484,150,13.4
484,160,12.9
484,170,12.6
484,180,12.4
484,190,12.5
484,200,12.5
484,210,12.6
484,230,12.4
484,240,12.4
484,250,12.3
484,260,12.3
484,270,12.4
484,310,12.4
484,320,12.3
157,69,0
157,70,23.3
157,80,41.3
157,90,55.6
157,100,62.2
157,110,67.3
157,120,71.3
157,130,73.5
157,140,75.1
157,160,77.9
157,170,79.5
157,180,81
157,190,81.6
157,210,82.4
157,220,82.7
157,230,82.8
150,69,0
150,70,13
150,80,15.3
150,90,17.5
2649,69,0
2649,70,128.9
2649,80,127.2
2649,90,120.3
2649,100,100.5
2649,110,85
2649,120,72.1
2649,130,64
2649,140,57.2
2649,150,51.4
2649,160,46.7
2649,170,45.2
2649,180,43.8
2649,190,43.2
2649,200,42.9
2649,210,42.5
2649,220,42.3
2649,230,42.2
2388,69,0
2388,70,136.9
2388,80,140
2388,90,139.5
2388,100,122
2388,110,106.2
2388,120,93.4
2388,130,83.2
2388,140,74.2
2388,150,66.6
2388,160,60.7
2388,170,56.3
2388,180,52.5
2388,190,49.1
2388,200,46.2
2388,210,43.5
2388,220,41.2
2388,230,40.2
2388,240,40
2388,250,39.9
2388,260,39.9
2388,290,39.6
2388,300,39.6
2388,320,39.4
2388,330,39.4
2388,340,39.3
1908,69,0
1908,70,137.6
1908,80,164.6
1908,90,155.8
1908,100,125.6
1908,110,112.8
1908,120,102.2
1908,130,93
1908,140,85.3
1908,150,78.9
1908,160,76.3
1908,170,74.3
1908,180,73.2
1908,210,74.1
1908,220,73.8
1908,230,73.4
1908,250,72.8
1908,260,72.8
1908,270,73.2
1908,290,73
1908,300,73
1908,320,72.8
1908,340,72.8
1908,350,72.7
1375,69,0
1375,70,131.8
1375,80,161.7
1375,90,175.3
1375,100,175.2
1375,110,184.9
1375,120,192.8
1375,130,199.5
1375,140,206.6
1375,150,214.4
1375,160,220.6
1375,170,226.3
1375,180,231.6
1375,190,236.2
1375,200,239.6
1375,210,242.6
1375,220,245.3
1375,230,244.9
1375,250,243.9
1375,270,243.1
1375,280,242.9
1375,290,242.5
1375,300,242.3
1375,310,242
1375,320,241.9
1375,330,241.7
1375,340,241.6
1375,350,241.4
573,69,0
573,70,124.6
573,80,124.7
573,90,123.3
573,100,108.7
573,110,97.5
573,120,87.7
573,130,79.7
573,140,73.2
573,150,67.9
573,160,63.3
573,170,59.5
573,180,56.2
573,190,53.3
573,200,50.9
573,210,48.6
573,220,46.7
573,230,45
573,240,43.5
573,250,42.2
573,260,41.4
573,270,41.2
573,280,41.1
573,290,41.1
573,300,41
573,310,41
573,320,40.9
573,340,40.9
573,350,40.8
1362,69,0
1362,70,140.1
1362,80,166.7
1362,90,191.5
599,69,0
599,70,139.2
599,90,127.6
599,100,110.2
599,110,98.6
599,120,92.8
599,130,81.2
599,170,58
599,180,58
599,200,46.4
599,230,46.4
599,240,40.6
569,69,0
569,70,138.3
569,80,165.5
569,90,156.6
569,100,126.2
569,110,113.5
569,120,102.8
569,130,93.5
569,140,85.8
569,150,79.3
569,160,76.7
569,170,74.7
569,180,73.6
569,210,74.5
569,220,74.2
569,230,73.8
569,250,73.2
569,260,73.2
569,270,73.6
569,290,73.4
569,300,73.4
569,320,73.2
569,340,73.2
569,350,73.1
256,69,0
256,70,153.5
256,80,171.1
256,90,210
256,100,223.2
256,110,235.1
256,120,246.8
256,130,255.6
256,140,263.8
256,150,270.9
256,160,275.9
256,170,271.6
256,180,267.8
256,190,265.9
256,200,264.7
256,210,263.6
256,220,262.6
256,230,262.4
256,240,262.4
256,250,262.5
256,260,262.5
256,270,262.4
256,280,262.5
256,290,262.4
256,320,262.4
256,330,262.5
256,340,262.4
250,69,0
250,70,123.4
250,80,218.9
250,90,294.6
250,100,329.8
250,110,356.8
250,120,377.6
250,130,389.4
250,140,398
250,150,405.4
250,160,412.5
250,170,421.1
250,180,428.9
250,190,432.4
250,200,434.6
250,210,436.7
250,220,438.3
250,230,438.7
250,240,438.8
250,250,438.6
250,260,438.6
250,270,438.7
250,280,438.6
250,290,438.8
250,300,438.7
250,320,438.7
250,330,438.6
250,340,438.8
250,350,438.7
243,69,0
243,70,156.8
243,80,185.4
243,90,211.5
2385,69,0
2385,70,169.2
2385,80,207.7
2385,90,225.2
2385,100,225
2385,110,237.5
2385,120,247.6
2385,130,256.2
2385,140,265.4
2385,150,275.4
2385,160,283.3
2385,170,290.7
2385,180,297.5
2385,190,303.4
2385,200,307.8
2385,210,311.6
2385,220,315.1
2385,230,314.6
2385,240,313.9
2385,250,313.3
2385,270,312.3
2385,280,312
2385,290,311.5
2385,310,310.9
2385,320,310.7
2385,330,310.4
2385,340,310.3
2385,350,310.1
1304,69,0
1304,70,169.2
1304,80,207.7
1304,90,225.2
1304,100,225
1304,110,237.5
1304,120,247.6
1304,130,256.2
1304,140,265.4
1304,150,275.4
1304,160,283.3
1304,170,290.7
1304,180,297.5
1304,190,303.4
1304,200,307.8
1304,210,311.6
1304,220,315.1
1304,230,314.6
1304,240,313.9
1304,250,313.3
1304,270,312.3
1304,280,312
1304,290,311.5
1304,310,310.9
1304,320,310.7
1304,330,310.4
1304,340,310.3
1304,350,310.1
485,69,0
485,70,163.2
485,80,195.3
485,90,184.9
485,100,149
485,110,133.9
485,120,121.3
485,130,110.4
485,140,101.2
485,150,93.6
485,160,90.5
485,170,88.2
485,180,86.9
485,190,87.3
485,210,87.9
485,220,87.6
485,230,87.1
485,240,86.7
485,250,86.4
485,260,86.4
485,270,86.8
485,290,86.6
485,300,86.6
485,320,86.4
485,340,86.4
485,350,86.3
1914,69,0
1914,70,178.9
1914,80,179.2
1914,90,177.1
1914,100,156.1
1914,110,140
1914,120,126
1914,130,114.5
1914,140,105.2
1914,150,97.5
1914,160,90.9
1914,170,85.5
1914,180,80.7
1914,190,76.6
1914,200,73
1914,210,69.8
1914,220,67.1
1914,230,64.7
1914,240,62.5
1914,250,60.5
1914,260,59.5
1914,270,59.2
1914,300,58.9
1914,310,58.9
1914,320,58.8
1914,330,58.8
1914,340,58.7
1934,69,0
1934,70,196.8
1934,80,196.8
1934,120,118
1934,130,98.4
1934,160,98.4
1934,170,78.7
1934,240,78.7
1934,250,59
1335,69,0
1335,70,193
1335,80,220.6
1335,90,248.1
1335,100,226.1
1335,110,215.1
1335,130,170.9
1335,140,148.9
1335,150,132.3
1335,170,110.3
1335,180,104.8
1335,190,99.2
1335,200,99.2
1335,210,104.8
1335,250,104.8
1335,260,99.2
1333,69,0
1333,70,188.9
1333,80,215.9
1333,90,242.8
1333,100,215.9
1333,110,206.9
1333,130,170.9
1333,140,143.9
1333,150,134.9
1333,160,116.9
1333,180,98.9
1286,69,0
1286,70,176.3
1286,80,209.8
1286,90,240.9
467,69,0
467,70,170.4
467,80,198.6
467,90,226
2645,69,0
2645,70,197.2
2645,80,219.7
2645,90,269.7
2645,100,286.7
2645,110,301.9
2645,120,317
2645,130,328.2
2645,140,338.8
2645,150,347.9
2645,160,354.3
2645,170,348.8
2645,180,343.9
2645,190,341.5
2645,200,339.9
2645,210,338.5
2645,220,337.3
2645,230,337
2645,240,337
2645,250,337.1
2645,260,337.1
2645,270,337
2645,280,337.1
2645,290,337
2645,320,337
2645,330,337.1
2645,340,337
171,69,0
171,70,197.2
171,80,219.7
171,90,269.7
171,100,286.7
171,110,301.9
171,120,317
171,130,328.2
171,140,338.8
171,150,347.9
171,160,354.3
