TRACK,LABEL,METHOD,CURVE
20,feature.QMD.managed.CWHvm_HW_FDC_L,,1160
20,feature.Seral.CWHvm_HW_FDC_L.immature,,1148
20,feature.Seral.CWHvm_HW_FDC_L.mature,,1149
20,feature.Seral.CWHvm_HW_FDC_L.overmature,,29
20,feature.Seral.CWHvm_HW_FDC_L.regenerating,,30
20,feature.Seral.CWHvm_HW_FDC_L.young,,31
20,feature.Seral.immature,,1148
20,feature.Seral.mature,,1149
20,feature.Seral.overmature,,29
20,feature.Seral.regenerating,,30
20,feature.Seral.young,,31
20,feature.SpeciesProp.managed.BA,,121
20,feature.SpeciesProp.managed.CW,,443
20,feature.SpeciesProp.managed.DR,,123
20,feature.SpeciesProp.managed.FDC,,444
20,feature.SpeciesProp.managed.HW,,458
20,feature.SpeciesProp.managed.PL,,126
20,feature.SpeciesProp.managed.SS,,126
20,feature.StemsPerHa.managed.CWHvm_HW_FDC_L,,37
20,feature.Yield.managed.BA,,1161
20,feature.Yield.managed.CW,,1162
20,feature.Yield.managed.DR,,1163
20,feature.Yield.managed.FDC,,1164
20,feature.Yield.managed.HW,,1165
20,feature.Yield.managed.PL,,1166
20,feature.Yield.managed.SS,,1166
20,feature.Yield.managed.Total,,1167
21,feature.Area.og1.CWHvm_FDC_HW_M,,440
21,feature.Area.og1.total,,440
21,feature.Area.og2.CWHvm_FDC_HW_M,,24
21,feature.Area.og2.total,,24
21,feature.Area.unmanaged,,22
21,feature.Height.unmanaged.CWHvm_FDC_HW_M,,1250
21,feature.QMD.unmanaged.CWHvm_FDC_HW_M,,1251
21,feature.Seral.CWHvm_FDC_HW_M.immature,,118
21,feature.Seral.CWHvm_FDC_HW_M.mature,,119
21,feature.Seral.CWHvm_FDC_HW_M.overmature,,120
21,feature.Seral.CWHvm_FDC_HW_M.regenerating,,30
21,feature.Seral.CWHvm_FDC_HW_M.young,,31
21,feature.Seral.immature,,118
21,feature.Seral.mature,,119
21,feature.Seral.overmature,,120
21,feature.Seral.regenerating,,30
21,feature.Seral.young,,31
21,feature.SpeciesProp.unmanaged.BA,,121
21,feature.SpeciesProp.unmanaged.CW,,122
21,feature.SpeciesProp.unmanaged.DR,,123
21,feature.SpeciesProp.unmanaged.FDC,,138
21,feature.SpeciesProp.unmanaged.HW,,845
21,feature.SpeciesProp.unmanaged.PL,,126
21,feature.SpeciesProp.unmanaged.SS,,126
21,feature.StemsPerHa.unmanaged.CWHvm_FDC_HW_M,,1252
21,feature.Yield.unmanaged.BA,,1253
21,feature.Yield.unmanaged.CW,,1254
21,feature.Yield.unmanaged.DR,,1255
21,feature.Yield.unmanaged.FDC,,1256
21,feature.Yield.unmanaged.HW,,1257
21,feature.Yield.unmanaged.PL,,1258
21,feature.Yield.unmanaged.SS,,1258
21,feature.Yield.unmanaged.Total,,1259
22,feature.Area.managed,,22
22,feature.Area.og1.CWHvm_FDC_HW_M,,440
22,feature.Area.og1.total,,440
22,feature.Area.og2.CWHvm_FDC_HW_M,,24
22,feature.Area.og2.total,,24
22,feature.Height.managed.CWHvm_FDC_HW_M,,1260
22,feature.QMD.managed.CWHvm_FDC_HW_M,,1261
22,feature.Seral.CWHvm_FDC_HW_M.immature,,118
22,feature.Seral.CWHvm_FDC_HW_M.mature,,119
22,feature.Seral.CWHvm_FDC_HW_M.overmature,,120
22,feature.Seral.CWHvm_FDC_HW_M.regenerating,,30
22,feature.Seral.CWHvm_FDC_HW_M.young,,31
22,feature.Seral.immature,,118
22,feature.Seral.mature,,119
22,feature.Seral.overmature,,120
22,feature.Seral.regenerating,,30
22,feature.Seral.young,,31
22,feature.SpeciesProp.managed.BA,,121
22,feature.SpeciesProp.managed.CW,,122
22,feature.SpeciesProp.managed.DR,,123
22,feature.SpeciesProp.managed.FDC,,138
22,feature.SpeciesProp.managed.HW,,125
22,feature.SpeciesProp.managed.PL,,126
22,feature.SpeciesProp.managed.SS,,126
22,feature.StemsPerHa.managed.CWHvm_FDC_HW_M,,37
22,feature.Yield.managed.BA,,1262
22,feature.Yield.managed.CW,,1263
22,feature.Yield.managed.DR,,1264
22,feature.Yield.managed.FDC,,1265
22,feature.Yield.managed.HW,,1266
22,feature.Yield.managed.PL,,1267
22,feature.Yield.managed.SS,,1267
22,feature.Yield.managed.Total,,1268
23,feature.Area.managed,,22
23,feature.Area.og1.CWHvm_FDC_HW_M,,440
23,feature.Area.og1.total,,440
23,feature.Area.og2.CWHvm_FDC_HW_M,,24
23,feature.Area.og2.total,,24
23,feature.Height.managed.CWHvm_FDC_HW_M,,1260
23,feature.QMD.managed.CWHvm_FDC_HW_M,,1261
23,feature.SpeciesProp.managed.BA,,233
23,feature.SpeciesProp.managed.CW,,1341
23,feature.SpeciesProp.managed.DR,,233
23,feature.SpeciesProp.managed.FDC,,1342
23,feature.SpeciesProp.managed.PL,,233
23,feature.SpeciesProp.managed.SS,,233
23,feature.StemsPerHa.managed.CWHvm_FDC_HW_M,,545
23,feature.Yield.managed.BA,,1343
23,feature.Yield.managed.CW,,1344
23,feature.Yield.managed.DR,,1345
23,feature.Yield.managed.FDC,,1346
23,feature.Yield.managed.PL,,1347
23,feature.Yield.managed.SS,,1347
23,feature.Yield.managed.Total,,1268
24,feature.Area.og1.CWHvm_HW_CW_H,,1401
24,feature.Area.og1.total,,1401
24,feature.Area.og2.CWHvm_HW_CW_H,,1
24,feature.Area.og2.total,,1
24,feature.Area.unmanaged,,2
24,feature.Height.unmanaged.CWHvm_HW_CW_H,,1402
24,feature.QMD.unmanaged.CWHvm_HW_CW_H,,1403
24,feature.Seral.CWHvm_HW_CW_H.immature,,1404
24,feature.Seral.CWHvm_HW_CW_H.mature,,1405
24,feature.Seral.CWHvm_HW_CW_H.overmature,,1406
24,feature.Seral.CWHvm_HW_CW_H.regenerating,,8
24,feature.Seral.CWHvm_HW_CW_H.young,,9
24,feature.Seral.immature,,1404
24,feature.Seral.mature,,1405
24,feature.Seral.overmature,,1406
24,feature.Seral.regenerating,,8
24,feature.Seral.young,,9
24,feature.SpeciesProp.unmanaged.BA,,611
24,feature.SpeciesProp.unmanaged.CW,,633
24,feature.SpeciesProp.unmanaged.DR,,613
24,feature.SpeciesProp.unmanaged.FDC,,634
24,feature.SpeciesProp.unmanaged.HW,,1407
24,feature.SpeciesProp.unmanaged.PLC,,616
24,feature.SpeciesProp.unmanaged.SS,,617
24,feature.SpeciesProp.unmanaged.YC,,635
24,feature.StemsPerHa.unmanaged.CWHvm_HW_CW_H,,1408
24,feature.Yield.unmanaged.BA,,1409
24,feature.Yield.unmanaged.CW,,1410
24,feature.Yield.unmanaged.DR,,1411
24,feature.Yield.unmanaged.FDC,,1412
24,feature.Yield.unmanaged.HW,,1413
24,feature.Yield.unmanaged.PLC,,1414
24,feature.Yield.unmanaged.SS,,1415
24,feature.Yield.unmanaged.Total,,1416
24,feature.Yield.unmanaged.YC,,1417
25,feature.Area.managed,,22
25,feature.Area.og1.CWHvm_HW_CW_H,,1418
25,feature.Area.og1.total,,1418
25,feature.Area.og2.CWHvm_HW_CW_H,,24
25,feature.Area.og2.total,,24
25,feature.Height.managed.CWHvm_HW_CW_H,,1419
25,feature.QMD.managed.CWHvm_HW_CW_H,,1420
25,feature.Seral.CWHvm_HW_CW_H.immature,,1148
25,feature.Seral.CWHvm_HW_CW_H.mature,,1421
25,feature.Seral.CWHvm_HW_CW_H.overmature,,1422
25,feature.Seral.CWHvm_HW_CW_H.regenerating,,30
25,feature.Seral.CWHvm_HW_CW_H.young,,31
25,feature.Seral.immature,,1148
25,feature.Seral.mature,,1421
25,feature.Seral.overmature,,1422
25,feature.Seral.regenerating,,30
25,feature.Seral.young,,31
25,feature.SpeciesProp.managed.BA,,611
25,feature.SpeciesProp.managed.CW,,633
25,feature.SpeciesProp.managed.DR,,613
25,feature.SpeciesProp.managed.FDC,,634
25,feature.SpeciesProp.managed.HW,,615
25,feature.SpeciesProp.managed.PLC,,616
25,feature.SpeciesProp.managed.SS,,617
25,feature.SpeciesProp.managed.YC,,635
25,feature.StemsPerHa.managed.CWHvm_HW_CW_H,,37
25,feature.Yield.managed.BA,,1423
25,feature.Yield.managed.CW,,1424
25,feature.Yield.managed.DR,,1425
25,feature.Yield.managed.FDC,,1426
25,feature.Yield.managed.HW,,1427
25,feature.Yield.managed.PLC,,1428
25,feature.Yield.managed.SS,,1429
25,feature.Yield.managed.Total,,1430
25,feature.Yield.managed.YC,,1431
26,feature.Area.managed,,22
26,feature.Area.og1.CWHvm_HW_CW_H,,1418
26,feature.Area.og1.total,,1418
26,feature.Area.og2.CWHvm_HW_CW_H,,24
26,feature.Area.og2.total,,24
26,feature.Height.managed.CWHvm_HW_CW_H,,1419
26,feature.QMD.managed.CWHvm_HW_CW_H,,1420
26,feature.Seral.CWHvm_HW_CW_H.immature,,1148
26,feature.Seral.CWHvm_HW_CW_H.mature,,1421
26,feature.Seral.CWHvm_HW_CW_H.overmature,,1422
26,feature.Seral.CWHvm_HW_CW_H.regenerating,,30
26,feature.Seral.CWHvm_HW_CW_H.young,,31
26,feature.Seral.immature,,1148
26,feature.Seral.mature,,1421
26,feature.Seral.overmature,,1422
26,feature.Seral.regenerating,,30
26,feature.Seral.young,,31
26,feature.SpeciesProp.managed.BA,,301
26,feature.SpeciesProp.managed.CW,,322
26,feature.SpeciesProp.managed.DR,,303
26,feature.SpeciesProp.managed.FDC,,324
26,feature.SpeciesProp.managed.HW,,325
26,feature.SpeciesProp.managed.PLC,,306
26,feature.SpeciesProp.managed.SS,,307
26,feature.SpeciesProp.managed.YC,,308
26,feature.StemsPerHa.managed.CWHvm_HW_CW_H,,37
26,feature.Yield.managed.BA,,1532
26,feature.Yield.managed.CW,,1533
26,feature.Yield.managed.DR,,1534
26,feature.Yield.managed.FDC,,1535
26,feature.Yield.managed.HW,,1536
26,feature.Yield.managed.PLC,,1537
26,feature.Yield.managed.SS,,1538
26,feature.Yield.managed.Total,,1430
26,feature.Yield.managed.YC,,1539
27,feature.Area.og1.CWHvm_HW_FDC_L,,440
27,feature.Area.og1.total,,440
27,feature.Area.og2.CWHvm_HW_FDC_L,,24
27,feature.Area.og2.total,,24
27,feature.Area.unmanaged,,22
27,feature.Height.unmanaged.CWHvm_HW_FDC_L,,1625
27,feature.QMD.unmanaged.CWHvm_HW_FDC_L,,1626
27,feature.Seral.CWHvm_HW_FDC_L.immature,,1148
27,feature.Seral.CWHvm_HW_FDC_L.mature,,1149
27,feature.Seral.CWHvm_HW_FDC_L.overmature,,29
27,feature.Seral.CWHvm_HW_FDC_L.regenerating,,30
27,feature.Seral.CWHvm_HW_FDC_L.young,,31
27,feature.Seral.immature,,1148
27,feature.Seral.mature,,1149
27,feature.Seral.overmature,,29
27,feature.Seral.regenerating,,30
27,feature.Seral.young,,31
27,feature.SpeciesProp.unmanaged.BA,,1627
27,feature.SpeciesProp.unmanaged.CW,,1628
27,feature.SpeciesProp.unmanaged.DR,,1629
27,feature.SpeciesProp.unmanaged.FDC,,1630
27,feature.SpeciesProp.unmanaged.HW,,1631
27,feature.SpeciesProp.unmanaged.PL,,1632
27,feature.SpeciesProp.unmanaged.SS,,1632
27,feature.StemsPerHa.unmanaged.CWHvm_HW_FDC_L,,1633
27,feature.Yield.unmanaged.BA,,1634
27,feature.Yield.unmanaged.CW,,1635
27,feature.Yield.unmanaged.DR,,1636
27,feature.Yield.unmanaged.FDC,,1637
27,feature.Yield.unmanaged.HW,,1638
27,feature.Yield.unmanaged.PL,,1639
27,feature.Yield.unmanaged.SS,,1639
27,feature.Yield.unmanaged.Total,,1640
28,feature.Area.managed,,2
28,feature.Area.og1.CWHvm_HW_FDC_L,,1641
28,feature.Area.og1.total,,1641
28,feature.Area.og2.CWHvm_HW_FDC_L,,1
28,feature.Area.og2.total,,1
28,feature.Height.managed.CWHvm_HW_FDC_L,,1642
28,feature.QMD.managed.CWHvm_HW_FDC_L,,1643
28,feature.Seral.CWHvm_HW_FDC_L.immature,,1404
28,feature.Seral.CWHvm_HW_FDC_L.mature,,1644
28,feature.Seral.CWHvm_HW_FDC_L.overmature,,7
28,feature.Seral.CWHvm_HW_FDC_L.regenerating,,8
28,feature.Seral.CWHvm_HW_FDC_L.young,,9
28,feature.Seral.immature,,1404
28,feature.Seral.mature,,1644
28,feature.Seral.overmature,,7
28,feature.Seral.regenerating,,8
28,feature.Seral.young,,9
28,feature.SpeciesProp.managed.BA,,1627
28,feature.SpeciesProp.managed.CW,,1645
28,feature.SpeciesProp.managed.DR,,1646
28,feature.SpeciesProp.managed.FDC,,1630
28,feature.SpeciesProp.managed.HW,,1631
28,feature.SpeciesProp.managed.PL,,1632
28,feature.SpeciesProp.managed.SS,,1632
28,feature.StemsPerHa.managed.CWHvm_HW_FDC_L,,37
28,feature.Yield.managed.BA,,1647
28,feature.Yield.managed.CW,,1648
28,feature.Yield.managed.DR,,1649
28,feature.Yield.managed.FDC,,1650
28,feature.Yield.managed.HW,,1651
28,feature.Yield.managed.PL,,1652
28,feature.Yield.managed.SS,,1652
28,feature.Yield.managed.Total,,1653
29,feature.Area.og1.CWHvm_HW_CW_M,,295
29,feature.Area.og1.total,,295
29,feature.Area.og2.CWHvm_HW_CW_M,,24
29,feature.Area.og2.total,,24
29,feature.Area.unmanaged,,22
29,feature.Height.unmanaged.CWHvm_HW_CW_M,,1734
29,feature.QMD.unmanaged.CWHvm_HW_CW_M,,1735
29,feature.Seral.CWHvm_HW_CW_M.immature,,298
29,feature.Seral.CWHvm_HW_CW_M.mature,,299
29,feature.Seral.CWHvm_HW_CW_M.overmature,,300
29,feature.Seral.CWHvm_HW_CW_M.regenerating,,30
29,feature.Seral.CWHvm_HW_CW_M.young,,31
29,feature.Seral.immature,,298
29,feature.Seral.mature,,299
29,feature.Seral.overmature,,300
29,feature.Seral.regenerating,,30
29,feature.Seral.young,,31
29,feature.SpeciesProp.unmanaged.BA,,611
29,feature.SpeciesProp.unmanaged.CW,,612
29,feature.SpeciesProp.unmanaged.DR,,613
29,feature.SpeciesProp.unmanaged.FDC,,634
29,feature.SpeciesProp.unmanaged.HW,,615
29,feature.SpeciesProp.unmanaged.PLC,,616
29,feature.SpeciesProp.unmanaged.SS,,617
29,feature.SpeciesProp.unmanaged.YC,,618
29,feature.StemsPerHa.unmanaged.CWHvm_HW_CW_M,,15
29,feature.Yield.unmanaged.BA,,1736
29,feature.Yield.unmanaged.CW,,1737
29,feature.Yield.unmanaged.DR,,1738
29,feature.Yield.unmanaged.FDC,,1739
29,feature.Yield.unmanaged.HW,,1740
29,feature.Yield.unmanaged.PLC,,1741
29,feature.Yield.unmanaged.SS,,1742
29,feature.Yield.unmanaged.Total,,1743
29,feature.Yield.unmanaged.YC,,1744
30,feature.Area.managed,,22
30,feature.Area.og1.CWHvm_HW_CW_M,,295
30,feature.Area.og1.total,,295
30,feature.Area.og2.CWHvm_HW_CW_M,,24
30,feature.Area.og2.total,,24
30,feature.Height.managed.CWHvm_HW_CW_M,,1745
30,feature.QMD.managed.CWHvm_HW_CW_M,,1746
30,feature.Seral.CWHvm_HW_CW_M.immature,,298
30,feature.Seral.CWHvm_HW_CW_M.mature,,299
30,feature.Seral.CWHvm_HW_CW_M.overmature,,300
30,feature.Seral.CWHvm_HW_CW_M.regenerating,,30
30,feature.Seral.CWHvm_HW_CW_M.young,,31
30,feature.Seral.immature,,298
30,feature.Seral.mature,,299
30,feature.Seral.overmature,,300
30,feature.Seral.regenerating,,30
30,feature.Seral.young,,31
30,feature.SpeciesProp.managed.BA,,611
30,feature.SpeciesProp.managed.CW,,633
30,feature.SpeciesProp.managed.DR,,613
30,feature.SpeciesProp.managed.FDC,,634
30,feature.SpeciesProp.managed.HW,,615
30,feature.SpeciesProp.managed.PLC,,616
30,feature.SpeciesProp.managed.SS,,617
30,feature.SpeciesProp.managed.YC,,635
30,feature.StemsPerHa.managed.CWHvm_HW_CW_M,,37
30,feature.Yield.managed.BA,,1747
30,feature.Yield.managed.CW,,1748
30,feature.Yield.managed.DR,,1749
30,feature.Yield.managed.FDC,,1750
30,feature.Yield.managed.HW,,1751
30,feature.Yield.managed.PLC,,1752
30,feature.Yield.managed.SS,,1753
30,feature.Yield.managed.Total,,1754
30,feature.Yield.managed.YC,,1755
31,feature.Area.og1.CWHvm_HW_FDC_H,,440
31,feature.Area.og1.total,,440
31,feature.Area.og2.CWHvm_HW_FDC_H,,24
31,feature.Area.og2.total,,24
31,feature.Area.unmanaged,,22
31,feature.Height.unmanaged.CWHvm_HW_FDC_H,,1854
31,feature.QMD.unmanaged.CWHvm_HW_FDC_H,,1855
31,feature.Seral.CWHvm_HW_FDC_H.immature,,118
31,feature.Seral.CWHvm_HW_FDC_H.mature,,119
31,feature.Seral.CWHvm_HW_FDC_H.overmature,,120
31,feature.Seral.CWHvm_HW_FDC_H.regenerating,,30
31,feature.Seral.CWHvm_HW_FDC_H.young,,31
31,feature.Seral.immature,,118
31,feature.Seral.mature,,119
31,feature.Seral.overmature,,120
31,feature.Seral.regenerating,,30
31,feature.Seral.young,,31
31,feature.SpeciesProp.unmanaged.BA,,1627
31,feature.SpeciesProp.unmanaged.CW,,1856
31,feature.SpeciesProp.unmanaged.DR,,1629
31,feature.SpeciesProp.unmanaged.FDC,,1857
31,feature.SpeciesProp.unmanaged.HW,,1631
31,feature.SpeciesProp.unmanaged.PL,,1858
31,feature.SpeciesProp.unmanaged.SS,,1858
31,feature.StemsPerHa.unmanaged.CWHvm_HW_FDC_H,,1859
31,feature.Yield.unmanaged.BA,,1860
31,feature.Yield.unmanaged.CW,,1861
31,feature.Yield.unmanaged.DR,,1862
31,feature.Yield.unmanaged.FDC,,1863
31,feature.Yield.unmanaged.HW,,1864
31,feature.Yield.unmanaged.PL,,1865
31,feature.Yield.unmanaged.SS,,1865
31,feature.Yield.unmanaged.Total,,1866
32,feature.Area.managed,,22
32,feature.Area.og1.CWHvm_HW_FDC_H,,440
32,feature.Area.og1.total,,440
32,feature.Area.og2.CWHvm_HW_FDC_H,,24
32,feature.Area.og2.total,,24
32,feature.Height.managed.CWHvm_HW_FDC_H,,1867
32,feature.QMD.managed.CWHvm_HW_FDC_H,,1868
32,feature.Seral.CWHvm_HW_FDC_H.immature,,118
32,feature.Seral.CWHvm_HW_FDC_H.mature,,119
32,feature.Seral.CWHvm_HW_FDC_H.overmature,,120
32,feature.Seral.CWHvm_HW_FDC_H.regenerating,,30
32,feature.Seral.CWHvm_HW_FDC_H.young,,31
32,feature.Seral.immature,,118
32,feature.Seral.mature,,119
32,feature.Seral.overmature,,120
32,feature.Seral.regenerating,,30
32,feature.Seral.young,,31
32,feature.SpeciesProp.managed.BA,,1627
32,feature.SpeciesProp.managed.CW,,1628
32,feature.SpeciesProp.managed.DR,,1869
32,feature.SpeciesProp.managed.FDC,,1857
32,feature.SpeciesProp.managed.HW,,1870
32,feature.SpeciesProp.managed.PL,,1632
32,feature.SpeciesProp.managed.SS,,1632
32,feature.StemsPerHa.managed.CWHvm_HW_FDC_H,,37
32,feature.Yield.managed.BA,,1871
32,feature.Yield.managed.CW,,1872
32,feature.Yield.managed.DR,,1873
32,feature.Yield.managed.FDC,,1874
32,feature.Yield.managed.HW,,1875
32,feature.Yield.managed.PL,,1876
32,feature.Yield.managed.SS,,1876
32,feature.Yield.managed.Total,,1877
33,feature.Area.og1.CWHvm_CW_YC_M,,1949
33,feature.Area.og1.total,,1949
33,feature.Area.og2.CWHvm_CW_YC_M,,1
33,feature.Area.og2.total,,1
33,feature.Area.unmanaged,,2
33,feature.Height.unmanaged.CWHvm_CW_YC_M,,1950
33,feature.QMD.unmanaged.CWHvm_CW_YC_M,,1951
33,feature.Seral.CWHvm_CW_YC_M.immature,,1952
33,feature.Seral.CWHvm_CW_YC_M.mature,,1953
33,feature.Seral.CWHvm_CW_YC_M.overmature,,1954
33,feature.Seral.CWHvm_CW_YC_M.regenerating,,8
33,feature.Seral.CWHvm_CW_YC_M.young,,9
33,feature.Seral.immature,,1952
33,feature.Seral.mature,,1953
33,feature.Seral.overmature,,1954
33,feature.Seral.regenerating,,8
33,feature.Seral.young,,9
33,feature.SpeciesProp.unmanaged.CW,,1955
33,feature.SpeciesProp.unmanaged.HW,,1341
33,feature.SpeciesProp.unmanaged.PLC,,1956
33,feature.SpeciesProp.unmanaged.YC,,1341
33,feature.StemsPerHa.unmanaged.CWHvm_CW_YC_M,,1957
33,feature.Yield.unmanaged.CW,,1958
33,feature.Yield.unmanaged.HW,,1959
33,feature.Yield.unmanaged.PLC,,1960
33,feature.Yield.unmanaged.Total,,1961
33,feature.Yield.unmanaged.YC,,1959
34,feature.Area.managed,,22
34,feature.Area.og1.CWHvm_CW_YC_M,,1962
34,feature.Area.og1.total,,1962
34,feature.Area.og2.CWHvm_CW_YC_M,,24
34,feature.Area.og2.total,,24
34,feature.Height.managed.CWHvm_CW_YC_M,,1963
34,feature.QMD.managed.CWHvm_CW_YC_M,,1964
34,feature.Seral.CWHvm_CW_YC_M.immature,,1965
34,feature.Seral.CWHvm_CW_YC_M.mature,,1966
34,feature.Seral.CWHvm_CW_YC_M.overmature,,1967
34,feature.Seral.CWHvm_CW_YC_M.regenerating,,30
34,feature.Seral.CWHvm_CW_YC_M.young,,31
34,feature.Seral.immature,,1965
34,feature.Seral.mature,,1966
34,feature.Seral.overmature,,1967
34,feature.Seral.regenerating,,30
34,feature.Seral.young,,31
34,feature.SpeciesProp.managed.CW,,1955
34,feature.SpeciesProp.managed.HW,,1341
34,feature.SpeciesProp.managed.PLC,,1956
34,feature.SpeciesProp.managed.YC,,1341
34,feature.StemsPerHa.managed.CWHvm_CW_YC_M,,37
34,feature.Yield.managed.CW,,1968
34,feature.Yield.managed.HW,,1969
34,feature.Yield.managed.PLC,,1970
34,feature.Yield.managed.Total,,1971
34,feature.Yield.managed.YC,,1969
35,feature.Area.managed,,22
35,feature.Area.og1.CWHvm_CW_YC_M,,1962
35,feature.Area.og1.total,,1962
35,feature.Area.og2.CWHvm_CW_YC_M,,24
35,feature.Area.og2.total,,24
35,feature.Height.managed.CWHvm_CW_YC_M,,1963
35,feature.QMD.managed.CWHvm_CW_YC_M,,1964
35,feature.Seral.CWHvm_CW_YC_M.immature,,1965
35,feature.Seral.CWHvm_CW_YC_M.mature,,1966
35,feature.Seral.CWHvm_CW_YC_M.overmature,,1967
35,feature.Seral.CWHvm_CW_YC_M.regenerating,,30
35,feature.Seral.CWHvm_CW_YC_M.young,,31
35,feature.Seral.immature,,1965
35,feature.Seral.mature,,1966
35,feature.Seral.overmature,,1967
35,feature.Seral.regenerating,,30
35,feature.Seral.young,,31
35,feature.SpeciesProp.managed.CW,,2036
35,feature.SpeciesProp.managed.HW,,2037
35,feature.SpeciesProp.managed.PLC,,2038
35,feature.SpeciesProp.managed.YC,,2039
35,feature.StemsPerHa.managed.CWHvm_CW_YC_M,,37
35,feature.Yield.managed.CW,,2040
35,feature.Yield.managed.HW,,2041
35,feature.Yield.managed.PLC,,2042
35,feature.Yield.managed.Total,,1971
35,feature.Yield.managed.YC,,2043
36,feature.Area.og1.CWHvm_HW_BA_M,,2095
36,feature.Area.og1.total,,2095
36,feature.Area.og2.CWHvm_HW_BA_M,,24
36,feature.Area.og2.total,,24
36,feature.Area.unmanaged,,22
36,feature.Height.unmanaged.CWHvm_HW_BA_M,,2096
36,feature.QMD.unmanaged.CWHvm_HW_BA_M,,2097
36,feature.Seral.CWHvm_HW_BA_M.immature,,1148
36,feature.Seral.CWHvm_HW_BA_M.mature,,1149
36,feature.Seral.CWHvm_HW_BA_M.overmature,,29
36,feature.Seral.CWHvm_HW_BA_M.regenerating,,30
36,feature.Seral.CWHvm_HW_BA_M.young,,31
36,feature.Seral.immature,,1148
36,feature.Seral.mature,,1149
36,feature.Seral.overmature,,29
36,feature.Seral.regenerating,,30
36,feature.Seral.young,,31
36,feature.SpeciesProp.unmanaged.BA,,2098
36,feature.SpeciesProp.unmanaged.CW,,1956
36,feature.SpeciesProp.unmanaged.HW,,2099
36,feature.StemsPerHa.unmanaged.CWHvm_HW_BA_M,,2100
36,feature.Yield.unmanaged.BA,,2101
36,feature.Yield.unmanaged.CW,,2102
36,feature.Yield.unmanaged.HW,,2103
36,feature.Yield.unmanaged.Total,,2104
37,feature.Area.managed,,22
37,feature.Area.og1.CWHvm_HW_BA_M,,2095
37,feature.Area.og1.total,,2095
37,feature.Area.og2.CWHvm_HW_BA_M,,24
37,feature.Area.og2.total,,24
37,feature.Height.managed.CWHvm_HW_BA_M,,2105
37,feature.QMD.managed.CWHvm_HW_BA_M,,2106
37,feature.Seral.CWHvm_HW_BA_M.immature,,1148
37,feature.Seral.CWHvm_HW_BA_M.mature,,1149
37,feature.Seral.CWHvm_HW_BA_M.overmature,,29
37,feature.Seral.CWHvm_HW_BA_M.regenerating,,30
37,feature.Seral.CWHvm_HW_BA_M.young,,31
37,feature.Seral.immature,,1148
37,feature.Seral.mature,,1149
37,feature.Seral.overmature,,29
37,feature.Seral.regenerating,,30
37,feature.Seral.young,,31
37,feature.SpeciesProp.managed.BA,,2098
37,feature.SpeciesProp.managed.CW,,1956
37,feature.SpeciesProp.managed.HW,,2107
37,feature.StemsPerHa.managed.CWHvm_HW_BA_M,,37
37,feature.Yield.managed.BA,,2108
37,feature.Yield.managed.CW,,2109
37,feature.Yield.managed.HW,,2110
37,feature.Yield.managed.Total,,2111
38,feature.Area.managed,,22
38,feature.Area.og1.CWHvm_HW_BA_M,,2095
38,feature.Area.og1.total,,2095
38,feature.Area.og2.CWHvm_HW_BA_M,,24
38,feature.Area.og2.total,,24
38,feature.Height.managed.CWHvm_HW_BA_M,,2105
38,feature.QMD.managed.CWHvm_HW_BA_M,,2106
38,feature.Seral.CWHvm_HW_BA_M.immature,,1148
38,feature.Seral.CWHvm_HW_BA_M.mature,,1149
38,feature.Seral.CWHvm_HW_BA_M.overmature,,29
38,feature.Seral.CWHvm_HW_BA_M.regenerating,,30
38,feature.Seral.CWHvm_HW_BA_M.young,,31
38,feature.Seral.immature,,1148
38,feature.Seral.mature,,1149
38,feature.Seral.overmature,,29
38,feature.Seral.regenerating,,30
38,feature.Seral.young,,31
38,feature.SpeciesProp.managed.BA,,2156
38,feature.SpeciesProp.managed.CW,,2157
38,feature.SpeciesProp.managed.FDC,,2158
38,feature.SpeciesProp.managed.HW,,2159
38,feature.StemsPerHa.managed.CWHvm_HW_BA_M,,37
38,feature.Yield.managed.BA,,2160
38,feature.Yield.managed.CW,,2161
38,feature.Yield.managed.FDC,,2162
38,feature.Yield.managed.HW,,2163
38,feature.Yield.managed.Total,,2111
39,feature.Area.og1.CWHvm_FDC_HW_L,,629
39,feature.Area.og1.total,,629
39,feature.Area.og2.CWHvm_FDC_HW_L,,24
39,feature.Area.og2.total,,24
39,feature.Area.unmanaged,,22
39,feature.Height.unmanaged.CWHvm_FDC_HW_L,,2214
39,feature.QMD.unmanaged.CWHvm_FDC_HW_L,,2215
39,feature.Seral.CWHvm_FDC_HW_L.immature,,298
39,feature.Seral.CWHvm_FDC_HW_L.mature,,843
39,feature.Seral.CWHvm_FDC_HW_L.overmature,,844
39,feature.Seral.CWHvm_FDC_HW_L.regenerating,,30
39,feature.Seral.CWHvm_FDC_HW_L.young,,31
39,feature.Seral.immature,,298
39,feature.Seral.mature,,843
39,feature.Seral.overmature,,844
39,feature.Seral.regenerating,,30
39,feature.Seral.young,,31
39,feature.SpeciesProp.unmanaged.BA,,1627
39,feature.SpeciesProp.unmanaged.CW,,1628
39,feature.SpeciesProp.unmanaged.DR,,1629
39,feature.SpeciesProp.unmanaged.FDC,,2216
39,feature.SpeciesProp.unmanaged.HW,,1631
39,feature.SpeciesProp.unmanaged.PL,,1632
39,feature.SpeciesProp.unmanaged.SS,,1632
